timestamp_utc,glucose_mmol_l,glucose_neural,neural_valid,heart_rate_bpm,hrv_rmssd,is_outdoor,temperature_c,aqi,event_type,sensitivity_mult,meal_carbs,insulin_units
2026-04-26T13:40:00+00:00,7.069,7.126,1,77,46.22,0,30.5,95.9,ROUTINE,1.202,0.0,0
2026-04-26T13:45:00+00:00,6.96,6.675,1,77,46.46,0,29.1,93.4,ROUTINE,1.21,0.0,0
2026-04-26T13:50:00+00:00,7.102,6.723,1,77,46.67,0,31.3,109.8,ROUTINE,1.212,0.0,0
2026-04-26T13:55:00+00:00,7.095,7.221,1,77,46.39,0,31.6,102.4,ROUTINE,1.202,0.0,0
2026-04-26T14:00:00+00:00,7.288,7.143,1,77,46.41,0,29.8,94.2,ROUTINE,1.207,0.0,0
2026-04-26T14:05:00+00:00,7.138,7.568,1,78,46.05,0,30.0,92.2,ROUTINE,1.203,0.0,0
2026-04-26T14:10:00+00:00,7.018,6.908,1,77,46.33,0,29.8,101.2,ROUTINE,1.214,0.0,0
2026-04-26T14:15:00+00:00,7.033,6.99,1,77,46.56,0,29.0,97.6,ROUTINE,1.217,0.0,0
2026-04-26T14:20:00+00:00,7.143,7.114,1,77,46.52,0,29.9,94.1,ROUTINE,1.207,0.0,0
2026-04-26T14:25:00+00:00,7.089,7.213,1,77,46.33,0,29.3,107.1,ROUTINE,1.225,0.0,0
2026-04-26T14:30:00+00:00,6.899,6.946,1,77,46.43,0,29.2,99.4,ROUTINE,1.217,0.0,0
2026-04-26T14:35:00+00:00,6.776,6.306,1,77,46.78,0,29.7,99.0,ROUTINE,1.214,0.0,0
2026-04-26T14:40:00+00:00,6.671,6.534,1,77,47.01,0,30.6,106.9,ROUTINE,1.216,0.0,0
2026-04-26T14:45:00+00:00,6.601,6.136,1,77,47.21,0,29.0,104.9,ROUTINE,1.225,0.0,0
2026-04-26T14:50:00+00:00,6.849,6.264,1,77,47.34,0,30.9,103.7,ROUTINE,1.211,0.0,0
2026-04-26T14:55:00+00:00,6.926,6.793,1,77,46.87,0,30.0,101.5,ROUTINE,1.214,0.0,0
2026-04-26T15:00:00+00:00,6.842,7.178,1,77,46.73,0,30.9,101.4,ROUTINE,1.207,0.0,0
2026-04-26T15:05:00+00:00,6.684,6.984,1,77,46.89,0,27.9,97.5,ROUTINE,1.225,0.0,0
2026-04-26T15:10:00+00:00,6.566,6.481,1,77,47.19,0,28.9,99.9,ROUTINE,1.22,0.0,0
2026-04-26T15:15:00+00:00,6.266,6.47,1,77,47.41,0,29.0,106.1,ROUTINE,1.226,0.0,0
2026-04-26T15:20:00+00:00,6.16,5.308,1,76,47.97,0,27.0,97.7,ROUTINE,1.231,0.0,0
2026-04-26T15:25:00+00:00,6.014,5.771,1,76,48.16,0,29.8,98.3,ROUTINE,1.211,0.0,0
2026-04-26T15:30:00+00:00,5.811,5.304,1,76,48.44,0,30.3,102.6,ROUTINE,1.212,0.0,0
2026-04-26T15:35:00+00:00,5.986,4.909,1,75,48.82,0,28.3,93.5,ROUTINE,1.217,0.0,0
2026-04-26T15:40:00+00:00,5.86,5.921,1,76,48.49,0,29.7,97.5,ROUTINE,1.21,0.0,0
2026-04-26T15:45:00+00:00,5.927,5.52,1,75,48.72,0,29.8,88.4,ROUTINE,1.2,0.0,0
2026-04-26T15:50:00+00:00,5.598,6.39,1,76,48.6,0,30.2,102.4,ROUTINE,1.212,0.0,0
2026-04-26T15:55:00+00:00,5.333,4.906,1,75,49.22,0,29.6,106.7,ROUTINE,1.22,0.0,0
2026-04-26T16:00:00+00:00,5.429,5.128,1,75,49.72,0,29.5,99.5,ROUTINE,1.213,0.0,0
2026-04-26T16:05:00+00:00,5.346,5.346,1,75,49.54,0,27.6,91.2,ROUTINE,1.217,0.0,0
2026-04-26T16:10:00+00:00,5.457,4.957,1,75,49.69,0,28.7,99.0,ROUTINE,1.217,0.0,0
2026-04-26T16:15:00+00:00,5.343,5.556,1,75,49.48,0,28.5,94.1,ROUTINE,1.213,0.0,0
2026-04-26T16:20:00+00:00,5.298,5.065,1,74,49.7,0,28.8,110.0,ROUTINE,1.227,0.0,0
2026-04-26T16:25:00+00:00,5.14,5.613,1,74,49.79,0,27.1,100.7,ROUTINE,1.228,0.0,0
2026-04-26T16:30:00+00:00,5.219,4.824,1,74,50.0,0,27.6,99.4,ROUTINE,1.223,0.0,0
2026-04-26T16:35:00+00:00,5.119,5.56,1,74,49.93,0,29.5,100.8,ROUTINE,1.21,0.0,0
2026-04-26T16:40:00+00:00,5.063,5.054,1,74,50.0,0,29.9,104.4,ROUTINE,1.211,0.0,0
2026-04-26T16:45:00+00:00,4.869,5.196,1,74,50.0,0,28.3,102.3,ROUTINE,1.22,0.0,0
2026-04-26T16:50:00+00:00,5.012,4.463,1,74,50.0,0,27.8,101.4,ROUTINE,1.221,0.0,0
2026-04-26T16:55:00+00:00,5.114,5.253,1,74,50.0,0,28.9,99.4,ROUTINE,1.211,0.0,0
2026-04-26T17:00:00+00:00,5.292,5.456,1,74,50.0,0,30.4,98.2,ROUTINE,1.198,0.0,0
2026-04-26T17:05:00+00:00,5.258,5.799,1,74,49.8,0,26.6,107.2,ROUTINE,1.234,0.0,0
2026-04-26T17:10:00+00:00,5.477,5.856,1,74,49.85,0,28.0,90.1,ROUTINE,1.205,0.0,0
2026-04-26T17:15:00+00:00,5.762,6.304,1,74,49.46,0,25.4,101.3,ROUTINE,1.235,0.0,0
2026-04-26T17:20:00+00:00,5.853,6.637,1,74,48.92,0,27.0,108.7,ROUTINE,1.231,0.0,0
2026-04-26T17:25:00+00:00,5.81,6.983,1,75,48.75,0,27.1,106.5,ROUTINE,1.227,0.0,0
2026-04-26T17:30:00+00:00,5.976,6.734,1,74,48.83,0,27.0,103.0,ROUTINE,1.223,0.0,0
2026-04-26T17:35:00+00:00,5.943,6.989,1,75,48.51,0,27.3,104.4,ROUTINE,1.222,0.0,0
2026-04-26T17:40:00+00:00,5.785,6.541,1,74,48.57,0,27.4,97.8,ROUTINE,1.213,0.0,0
2026-04-26T17:45:00+00:00,5.857,5.798,1,74,48.87,0,27.3,109.8,ROUTINE,1.225,0.0,0
2026-04-26T17:50:00+00:00,5.725,6.356,1,74,48.74,0,26.9,107.5,ROUTINE,1.225,0.0,0
2026-04-26T17:55:00+00:00,5.707,5.55,1,74,48.99,0,25.6,101.3,ROUTINE,1.226,0.0,0
2026-04-26T18:00:00+00:00,5.836,5.911,1,74,49.01,0,27.9,100.7,ROUTINE,1.209,0.0,0
2026-04-26T18:05:00+00:00,5.746,5.941,1,74,48.78,0,25.3,100.8,ROUTINE,1.226,0.0,0
2026-04-26T18:10:00+00:00,5.705,5.701,1,74,48.95,0,26.2,109.1,ROUTINE,1.227,0.0,0
2026-04-26T18:15:00+00:00,6.009,5.847,1,74,49.02,0,26.2,96.1,ROUTINE,1.212,0.0,0
2026-04-26T18:20:00+00:00,6.267,6.342,1,74,48.46,0,23.7,94.5,ROUTINE,1.228,0.0,0
2026-04-26T18:25:00+00:00,6.204,6.864,1,74,47.97,0,25.5,101.5,ROUTINE,1.221,0.0,0
2026-04-26T18:30:00+00:00,6.229,6.868,1,74,48.08,0,25.8,100.5,ROUTINE,1.217,0.0,0
2026-04-26T18:35:00+00:00,6.326,7.048,1,74,48.04,0,24.0,98.4,ROUTINE,1.226,0.0,0
2026-04-26T18:40:00+00:00,6.358,7.132,1,74,47.86,0,25.5,104.9,ROUTINE,1.221,0.0,0
2026-04-26T18:45:00+00:00,6.182,7.001,1,74,47.79,0,25.7,97.8,ROUTINE,1.211,0.0,0
2026-04-26T18:50:00+00:00,6.081,6.044,1,74,48.13,0,24.8,96.9,ROUTINE,1.215,0.0,0
2026-04-26T18:55:00+00:00,5.953,6.125,1,73,48.31,0,25.1,96.9,ROUTINE,1.213,0.0,0
2026-04-26T19:00:00+00:00,5.717,5.538,1,73,48.56,0,24.5,100.5,ROUTINE,1.219,0.0,0
2026-04-26T19:05:00+00:00,5.954,4.872,1,73,49.0,0,22.8,96.7,ROUTINE,1.226,0.0,0
2026-04-26T19:10:00+00:00,5.949,5.831,1,73,48.56,0,23.2,99.5,ROUTINE,1.224,0.0,0
2026-04-26T19:15:00+00:00,5.992,6.007,1,73,48.57,0,23.6,114.7,ROUTINE,1.236,0.0,0
2026-04-26T19:20:00+00:00,6.045,6.401,1,73,48.48,0,24.0,97.0,ROUTINE,1.214,0.0,0
2026-04-26T19:25:00+00:00,6.122,6.421,1,73,48.39,0,22.2,105.7,ROUTINE,1.234,0.0,0
2026-04-26T19:30:00+00:00,6.077,6.763,1,73,48.24,0,22.7,104.5,ROUTINE,1.228,0.0,0
2026-04-26T19:35:00+00:00,5.798,6.455,1,73,48.33,0,23.2,111.4,ROUTINE,1.23,0.0,0
2026-04-26T19:40:00+00:00,5.961,5.371,1,72,48.85,0,21.7,101.9,ROUTINE,1.227,0.0,0
2026-04-26T19:45:00+00:00,5.912,6.356,1,72,48.55,0,22.2,105.9,ROUTINE,1.229,0.0,0
2026-04-26T19:50:00+00:00,6.123,5.924,1,72,48.63,0,23.3,105.7,ROUTINE,1.22,0.0,0
2026-04-26T19:55:00+00:00,6.127,6.43,1,72,48.24,0,22.2,106.4,ROUTINE,1.227,0.0,0
2026-04-26T20:00:00+00:00,6.014,6.371,1,72,48.23,0,22.3,92.2,ROUTINE,1.21,0.0,0
2026-04-26T20:05:00+00:00,6.004,6.167,1,72,48.44,0,22.8,104.1,ROUTINE,1.218,0.0,0
2026-04-26T20:10:00+00:00,6.063,6.343,1,72,48.46,0,21.4,107.8,ROUTINE,1.226,0.0,0
2026-04-26T20:15:00+00:00,5.915,6.353,1,72,48.34,0,25.5,106.2,ROUTINE,1.199,0.0,0
2026-04-26T20:20:00+00:00,5.866,5.654,1,71,48.62,0,19.6,97.8,ROUTINE,1.213,0.0,0
2026-04-26T20:25:00+00:00,5.888,5.984,1,71,48.72,0,22.0,106.5,ROUTINE,1.22,0.0,0
2026-04-26T20:30:00+00:00,5.813,6.037,1,71,48.68,0,20.5,110.7,ROUTINE,1.223,0.0,0
2026-04-26T20:35:00+00:00,6.009,5.677,1,71,48.82,0,21.5,101.7,ROUTINE,1.213,0.0,0
2026-04-26T20:40:00+00:00,6.023,6.186,1,71,48.45,0,20.6,108.5,ROUTINE,1.218,0.0,0
2026-04-26T20:45:00+00:00,5.901,6.346,1,71,48.42,0,20.8,102.3,ROUTINE,1.21,0.0,0
2026-04-26T20:50:00+00:00,6.005,5.868,1,71,48.65,0,21.2,102.9,ROUTINE,1.21,0.0,0
2026-04-26T20:55:00+00:00,5.875,6.357,1,71,48.45,0,20.1,91.0,ROUTINE,1.196,0.0,0
2026-04-26T21:00:00+00:00,6.029,5.764,1,71,48.7,0,19.1,101.4,ROUTINE,1.205,0.0,0
2026-04-26T21:05:00+00:00,5.945,6.316,1,71,48.4,0,19.6,95.1,ROUTINE,1.198,0.0,0
2026-04-26T21:10:00+00:00,5.855,5.912,1,70,48.56,0,21.3,99.5,ROUTINE,1.201,0.0,0
2026-04-26T21:15:00+00:00,5.89,5.865,1,70,48.73,0,20.3,103.6,ROUTINE,1.203,0.0,0
2026-04-26T21:20:00+00:00,6.029,6.129,1,70,48.66,0,17.8,100.6,ROUTINE,1.199,0.0,0
2026-04-26T21:25:00+00:00,5.972,6.282,1,70,48.41,0,18.4,104.5,ROUTINE,1.202,0.0,0
2026-04-26T21:30:00+00:00,6.06,6.17,1,70,48.51,0,20.6,95.3,ROUTINE,1.191,0.0,0
2026-04-26T21:35:00+00:00,6.164,6.443,1,70,48.34,0,19.3,103.9,ROUTINE,1.198,0.0,0
2026-04-26T21:40:00+00:00,5.978,6.617,1,70,48.15,0,19.2,105.2,ROUTINE,1.198,0.0,0
2026-04-26T21:45:00+00:00,5.936,5.777,1,70,48.5,0,18.6,104.3,ROUTINE,1.196,0.0,0
2026-04-26T21:50:00+00:00,5.741,6.318,1,70,48.58,0,17.2,106.6,ROUTINE,1.197,0.0,0
2026-04-26T21:55:00+00:00,5.772,5.28,1,69,48.94,0,16.2,110.6,ROUTINE,1.2,0.0,0
2026-04-26T22:00:00+00:00,5.756,6.008,1,69,48.88,0,17.9,107.7,ROUTINE,1.195,0.0,0
2026-04-26T22:05:00+00:00,5.748,5.678,1,69,48.91,0,18.5,100.0,ROUTINE,1.186,0.0,0
2026-04-26T22:10:00+00:00,5.557,5.848,1,69,48.93,0,17.4,103.9,ROUTINE,1.189,0.0,0
2026-04-26T22:15:00+00:00,5.487,4.956,1,68,49.28,0,18.3,100.2,ROUTINE,1.184,0.0,0
2026-04-26T22:20:00+00:00,5.351,5.459,1,68,49.41,0,17.4,102.5,ROUTINE,1.185,0.0,0
2026-04-26T22:25:00+00:00,5.175,4.905,1,68,49.67,0,17.8,112.5,ROUTINE,1.193,0.0,0
2026-04-26T22:30:00+00:00,5.066,4.493,1,68,50.0,0,17.2,100.9,ROUTINE,1.181,0.0,0
2026-04-26T22:35:00+00:00,5.03,4.638,1,67,50.0,0,17.8,108.4,ROUTINE,1.187,0.0,0
2026-04-26T22:40:00+00:00,5.013,4.779,1,67,50.0,0,16.0,108.5,ROUTINE,1.186,0.0,0
2026-04-26T22:45:00+00:00,5.038,5.04,1,67,50.0,0,16.7,94.1,ROUTINE,1.17,0.0,0
2026-04-26T22:50:00+00:00,5.269,5.206,1,67,50.0,0,15.7,102.3,ROUTINE,1.177,0.0,0
2026-04-26T22:55:00+00:00,5.493,5.683,1,67,49.82,0,15.9,101.0,ROUTINE,1.175,0.0,0
2026-04-26T23:00:00+00:00,5.582,6.094,1,67,49.39,0,17.9,99.8,ROUTINE,1.172,0.0,0
2026-04-26T23:05:00+00:00,5.427,6.456,1,68,49.23,0,17.5,113.2,ROUTINE,1.184,0.0,0
2026-04-26T23:10:00+00:00,5.247,5.762,1,67,49.52,0,15.8,109.9,ROUTINE,1.18,0.0,0
2026-04-26T23:15:00+00:00,5.08,5.317,1,67,49.85,0,16.8,99.5,ROUTINE,1.168,0.0,0
2026-04-26T23:20:00+00:00,5.148,4.832,1,67,50.0,0,16.4,104.2,ROUTINE,1.172,0.0,0
2026-04-26T23:25:00+00:00,5.123,5.137,1,67,50.0,0,17.2,102.9,ROUTINE,1.169,0.0,0
2026-04-26T23:30:00+00:00,4.993,5.02,1,66,50.0,0,15.1,97.3,ROUTINE,1.163,0.0,0
2026-04-26T23:35:00+00:00,5.063,4.595,1,66,50.0,0,15.1,100.9,ROUTINE,1.165,0.0,0
2026-04-26T23:40:00+00:00,5.077,5.408,1,66,50.0,0,15.2,110.1,ROUTINE,1.173,0.0,0
2026-04-26T23:45:00+00:00,5.218,5.331,1,66,50.0,0,14.9,98.6,ROUTINE,1.161,0.0,0
2026-04-26T23:50:00+00:00,5.244,5.67,1,66,49.91,0,16.1,113.5,ROUTINE,1.174,0.0,0
2026-04-26T23:55:00+00:00,5.165,5.675,1,66,49.86,0,16.4,106.1,ROUTINE,1.166,0.0,0
2026-04-27T00:00:00+00:00,5.222,5.425,1,66,50.0,0,15.0,105.2,ROUTINE,1.164,0.0,0
2026-04-27T00:05:00+00:00,5.231,5.59,1,66,49.9,0,16.7,106.0,ROUTINE,1.164,0.0,0
2026-04-27T00:10:00+00:00,5.349,5.544,1,66,49.88,0,16.1,102.9,ROUTINE,1.16,0.0,0
2026-04-27T00:15:00+00:00,5.215,5.644,1,66,49.66,0,14.6,102.1,ROUTINE,1.158,0.0,0
2026-04-27T00:20:00+00:00,5.279,5.053,1,66,49.91,0,13.0,102.6,ROUTINE,1.158,0.0,0
2026-04-27T00:25:00+00:00,5.341,5.64,1,66,49.79,0,14.2,104.5,ROUTINE,1.159,0.0,0
2026-04-27T00:30:00+00:00,5.036,5.529,1,66,49.67,0,13.8,104.4,ROUTINE,1.158,0.0,0
2026-04-27T00:35:00+00:00,5.161,4.465,1,65,50.0,0,15.1,108.0,ROUTINE,1.161,0.0,0
2026-04-27T00:40:00+00:00,5.323,5.588,1,65,50.0,0,14.5,107.0,ROUTINE,1.159,0.0,0
2026-04-27T00:45:00+00:00,5.159,5.568,1,66,49.71,0,14.3,108.5,ROUTINE,1.159,0.0,0
2026-04-27T00:50:00+00:00,5.128,4.963,1,65,50.0,0,14.2,100.8,ROUTINE,1.151,0.0,0
2026-04-27T00:55:00+00:00,5.088,5.282,1,65,50.0,0,14.2,106.7,ROUTINE,1.156,0.0,0
2026-04-27T01:00:00+00:00,4.997,5.196,1,65,50.0,0,13.4,104.4,ROUTINE,1.153,0.0,0
2026-04-27T01:05:00+00:00,5.044,4.75,1,65,50.0,0,15.5,103.3,ROUTINE,1.151,0.0,0
2026-04-27T01:10:00+00:00,4.967,5.185,1,65,50.0,0,13.7,106.4,ROUTINE,1.154,0.0,0
2026-04-27T01:15:00+00:00,4.971,4.849,1,65,50.0,0,13.4,111.5,ROUTINE,1.158,0.0,0
2026-04-27T01:20:00+00:00,5.055,5.21,1,65,50.0,0,14.7,108.8,ROUTINE,1.155,0.0,0
2026-04-27T01:25:00+00:00,4.92,5.261,1,65,50.0,0,15.4,109.1,ROUTINE,1.154,0.0,0
2026-04-27T01:30:00+00:00,4.936,4.782,1,65,50.0,0,12.8,107.7,ROUTINE,1.153,0.0,0
2026-04-27T01:35:00+00:00,4.774,5.253,1,65,50.0,0,13.5,105.8,ROUTINE,1.15,0.0,0
2026-04-27T01:40:00+00:00,4.578,4.454,1,65,50.0,0,15.4,107.3,ROUTINE,1.151,0.0,0
2026-04-27T01:45:00+00:00,4.447,4.134,1,65,50.0,0,13.6,99.2,ROUTINE,1.143,0.0,0
2026-04-27T01:50:00+00:00,4.473,4.013,1,65,50.0,0,14.7,99.6,ROUTINE,1.143,0.0,0
2026-04-27T01:55:00+00:00,4.273,4.387,1,65,50.0,0,14.4,117.5,ROUTINE,1.159,0.0,0
2026-04-27T02:00:00+00:00,4.475,3.706,1,65,50.0,0,14.2,104.4,ROUTINE,1.147,0.0,0
2026-04-27T02:05:00+00:00,4.631,4.607,1,65,50.0,0,13.9,109.3,ROUTINE,1.151,0.0,0
2026-04-27T02:10:00+00:00,4.773,5.073,1,65,50.0,0,14.0,104.6,ROUTINE,1.146,0.0,0
2026-04-27T02:15:00+00:00,4.787,5.403,1,65,50.0,0,12.8,109.2,ROUTINE,1.15,0.0,0
2026-04-27T02:20:00+00:00,4.676,5.532,1,65,50.0,0,14.3,113.1,ROUTINE,1.154,0.0,0
2026-04-27T02:25:00+00:00,4.619,5.088,1,65,50.0,0,15.3,109.4,ROUTINE,1.15,0.0,0
2026-04-27T02:30:00+00:00,4.629,4.951,1,65,50.0,0,12.9,112.2,ROUTINE,1.152,0.0,0
2026-04-27T02:35:00+00:00,4.648,5.0,1,65,50.0,0,12.5,111.3,ROUTINE,1.151,0.0,0
2026-04-27T02:40:00+00:00,4.6,4.891,1,65,50.0,0,13.9,109.6,ROUTINE,1.149,0.0,0
2026-04-27T02:45:00+00:00,4.412,4.742,1,65,50.0,0,14.3,112.1,ROUTINE,1.151,0.0,0
2026-04-27T02:50:00+00:00,4.132,4.022,1,65,50.0,0,13.3,110.6,ROUTINE,1.15,0.0,0
2026-04-27T02:55:00+00:00,4.207,3.463,1,65,50.0,0,16.4,100.2,ROUTINE,1.14,15.0,0
2026-04-27T03:00:00+00:00,4.273,4.211,1,65,50.0,0,13.4,107.3,ROUTINE,1.147,0.0,0
2026-04-27T03:05:00+00:00,4.446,4.356,1,65,50.0,0,15.6,112.0,ROUTINE,1.151,0.0,0
2026-04-27T03:10:00+00:00,4.732,4.764,1,65,50.0,0,14.0,113.3,ROUTINE,1.152,0.0,0
2026-04-27T03:15:00+00:00,5.16,5.166,1,65,50.0,0,13.3,102.0,ROUTINE,1.142,0.0,0
2026-04-27T03:20:00+00:00,5.514,6.057,1,65,50.0,0,12.7,105.7,ROUTINE,1.145,0.0,0
2026-04-27T03:25:00+00:00,5.97,6.598,1,65,50.0,0,14.0,102.5,ROUTINE,1.142,0.0,0
2026-04-27T03:30:00+00:00,6.127,7.489,1,65,50.0,0,12.8,111.7,ROUTINE,1.151,0.0,0
2026-04-27T03:35:00+00:00,6.279,7.762,1,65,50.0,0,14.8,113.5,ROUTINE,1.153,0.0,0
2026-04-27T03:40:00+00:00,6.51,7.816,1,65,50.0,0,15.0,107.3,ROUTINE,1.147,0.0,0
2026-04-27T03:45:00+00:00,6.565,7.762,1,65,50.0,0,13.3,114.3,ROUTINE,1.154,0.0,0
2026-04-27T03:50:00+00:00,6.385,7.577,1,65,50.0,0,15.6,110.4,ROUTINE,1.151,0.0,0
2026-04-27T03:55:00+00:00,6.76,6.428,1,65,50.0,0,15.5,105.3,ROUTINE,1.146,0.0,0
2026-04-27T04:00:00+00:00,7.054,7.216,1,65,50.0,0,15.3,110.5,ROUTINE,1.151,0.0,0
2026-04-27T04:05:00+00:00,7.279,7.488,1,65,50.0,0,13.6,115.8,ROUTINE,1.156,0.0,0
2026-04-27T04:10:00+00:00,7.473,8.079,1,65,50.0,0,14.9,111.4,ROUTINE,1.153,0.0,0
2026-04-27T04:15:00+00:00,7.508,8.253,1,65,49.82,0,14.9,108.3,ROUTINE,1.15,0.0,0
2026-04-27T04:20:00+00:00,7.651,8.536,1,66,48.88,0,16.5,111.6,ROUTINE,1.153,0.0,0
2026-04-27T04:25:00+00:00,7.616,8.347,1,66,48.19,0,13.4,104.8,ROUTINE,1.147,0.0,0
2026-04-27T04:30:00+00:00,7.696,8.153,1,67,47.7,0,14.9,104.3,ROUTINE,1.147,0.0,0
2026-04-27T04:35:00+00:00,7.611,8.152,1,67,47.56,0,14.3,111.6,ROUTINE,1.155,0.0,0
2026-04-27T04:40:00+00:00,7.689,7.608,1,67,47.1,0,14.1,105.0,ROUTINE,1.149,0.0,0
2026-04-27T04:45:00+00:00,7.484,7.947,1,67,47.67,0,15.3,107.2,ROUTINE,1.152,0.0,0
2026-04-27T04:50:00+00:00,7.571,6.912,1,67,47.57,0,17.9,113.6,ROUTINE,1.158,0.0,0
2026-04-27T04:55:00+00:00,7.452,7.862,1,67,47.33,0,18.5,112.7,ROUTINE,1.158,0.0,0
2026-04-27T05:00:00+00:00,7.395,7.077,1,67,47.55,0,17.0,116.5,ROUTINE,1.162,0.0,0
2026-04-27T05:05:00+00:00,7.351,7.374,1,67,47.43,0,15.7,113.4,ROUTINE,1.16,0.0,0
2026-04-27T05:10:00+00:00,7.419,7.178,1,67,47.93,0,14.9,114.5,ROUTINE,1.162,0.0,0
2026-04-27T05:15:00+00:00,7.653,7.47,1,67,48.45,0,18.6,112.7,ROUTINE,1.161,0.0,0
2026-04-27T05:20:00+00:00,7.824,7.862,1,68,47.14,0,16.0,118.7,ROUTINE,1.167,0.0,0
2026-04-27T05:25:00+00:00,7.702,8.261,1,67,48.25,0,18.7,113.7,ROUTINE,1.163,0.0,0
2026-04-27T05:30:00+00:00,7.661,7.884,1,67,48.07,0,17.7,108.4,ROUTINE,1.159,0.0,0
2026-04-27T05:35:00+00:00,7.874,8.107,1,68,47.17,0,17.1,109.2,ROUTINE,1.16,0.0,0
2026-04-27T05:40:00+00:00,8.118,8.195,1,67,48.18,0,16.6,119.0,ROUTINE,1.17,0.0,0
2026-04-27T05:45:00+00:00,8.049,8.534,1,68,47.32,0,16.6,108.1,ROUTINE,1.161,0.0,0
2026-04-27T05:50:00+00:00,8.075,8.3,1,66,49.24,0,20.1,110.8,ROUTINE,1.164,0.0,0
2026-04-27T05:55:00+00:00,7.992,8.644,1,66,49.66,0,19.3,116.1,ROUTINE,1.17,0.0,0
2026-04-27T06:00:00+00:00,8.007,8.143,1,67,48.23,0,17.6,118.0,ROUTINE,1.173,0.0,0
2026-04-27T06:05:00+00:00,7.979,8.314,1,66,49.58,0,18.5,113.2,ROUTINE,1.169,0.0,0
2026-04-27T06:10:00+00:00,7.947,8.054,1,68,48.23,0,20.0,110.8,ROUTINE,1.168,0.0,0
2026-04-27T06:15:00+00:00,7.878,7.975,1,66,50.0,0,20.0,107.1,ROUTINE,1.165,0.0,0
2026-04-27T06:20:00+00:00,7.884,7.708,1,67,49.61,0,19.0,114.0,ROUTINE,1.173,0.0,0
2026-04-27T06:25:00+00:00,7.861,7.971,1,67,49.08,0,19.8,108.4,ROUTINE,1.168,0.0,0
2026-04-27T06:30:00+00:00,7.742,7.864,1,66,50.0,0,17.7,114.7,ROUTINE,1.175,0.0,0
2026-04-27T06:35:00+00:00,7.608,7.419,1,67,50.0,0,18.8,116.2,ROUTINE,1.178,0.0,0
2026-04-27T06:40:00+00:00,7.67,7.149,1,68,48.71,0,20.5,108.3,ROUTINE,1.171,0.0,0
2026-04-27T06:45:00+00:00,7.497,7.616,1,68,47.94,0,19.0,102.8,ROUTINE,1.167,0.0,0
2026-04-27T06:50:00+00:00,7.45,6.863,1,67,50.0,0,20.8,113.0,ROUTINE,1.178,0.0,0
2026-04-27T06:55:00+00:00,7.535,7.456,1,67,49.42,0,20.5,119.2,ROUTINE,1.185,0.0,0
2026-04-27T07:00:00+00:00,7.286,7.547,1,67,50.0,0,19.8,109.8,ROUTINE,1.177,0.0,0
2026-04-27T07:05:00+00:00,7.189,6.529,1,69,48.09,0,20.1,106.7,ROUTINE,1.175,0.0,0
2026-04-27T07:10:00+00:00,7.136,7.156,1,68,49.38,0,18.7,121.9,ROUTINE,1.191,0.0,0
2026-04-27T07:15:00+00:00,7.364,6.933,1,68,49.42,0,20.2,121.5,ROUTINE,1.191,0.0,0
2026-04-27T07:20:00+00:00,7.511,7.414,1,69,47.8,0,21.1,104.1,ROUTINE,1.176,0.0,0
2026-04-27T07:25:00+00:00,7.479,7.731,1,69,48.6,0,19.3,116.8,ROUTINE,1.189,0.0,0
2026-04-27T07:30:00+00:00,7.745,7.774,1,69,48.06,0,19.5,115.6,ROUTINE,1.189,0.0,0
2026-04-27T07:35:00+00:00,7.777,8.27,1,70,47.17,0,23.0,114.8,ROUTINE,1.183,0.0,0
2026-04-27T07:40:00+00:00,7.905,8.402,1,71,45.9,0,21.8,119.4,ROUTINE,1.195,0.0,0
2026-04-27T07:45:00+00:00,7.931,8.547,1,70,47.1,0,20.7,112.4,ROUTINE,1.19,0.0,0
2026-04-27T07:50:00+00:00,8.071,8.482,1,70,47.44,0,20.7,113.3,ROUTINE,1.192,0.0,0
2026-04-27T07:55:00+00:00,7.842,8.625,1,71,45.93,0,22.1,114.0,ROUTINE,1.193,0.0,0
2026-04-27T08:00:00+00:00,7.676,7.454,1,70,47.44,0,22.4,118.2,ROUTINE,1.196,0.0,0
2026-04-27T08:05:00+00:00,7.648,7.474,1,71,46.94,0,22.8,118.7,ROUTINE,1.195,0.0,0
2026-04-27T08:10:00+00:00,7.729,7.578,1,71,46.53,0,23.6,116.9,ROUTINE,1.19,0.0,0
2026-04-27T08:15:00+00:00,7.83,7.649,1,72,46.09,0,22.4,113.7,ROUTINE,1.196,0.0,0
2026-04-27T08:20:00+00:00,7.761,7.814,1,72,46.11,0,22.2,113.4,ROUTINE,1.197,0.0,0
2026-04-27T08:25:00+00:00,7.421,7.677,1,72,46.08,0,23.2,112.0,ROUTINE,1.191,0.0,0
2026-04-27T08:30:00+00:00,7.485,6.58,1,72,46.3,0,24.0,108.5,ROUTINE,1.184,0.0,0
2026-04-27T08:35:00+00:00,7.484,7.74,1,72,46.44,0,24.4,111.3,ROUTINE,1.185,0.0,0
2026-04-27T08:40:00+00:00,7.469,7.446,1,72,46.49,0,24.2,123.1,ROUTINE,1.199,0.0,0
2026-04-27T08:45:00+00:00,7.433,7.444,1,72,46.38,0,24.4,111.5,ROUTINE,1.187,0.0,0
2026-04-27T08:50:00+00:00,7.357,7.142,1,72,46.13,0,24.2,115.6,ROUTINE,1.194,0.0,0
